ascii_name,description,genus_pk,id,iso_codes,jsondata,latitude,longitude,macroarea,markup_description,name,pk,samples_100,samples_200
nyamwezi,,31,nym,nym,{},-5.0,33.0,Africa,,Nyamwezi,1806,False,False
nyanga,,31,nng,nyj,{},-1.25,28.1666666667,Africa,,Nyanga,1756,False,False
nyangi,,302,nyg,nyp,{},3.41666666667,33.5833333333,Africa,,Nyangi,1801,False,False
nyangumarda,,117,nyr,nna,{},-20.0,121.0,Australia,,Nyangumarda,1808,False,False
nyawaygi,,35,nya,nyt,{},-19.0,146.166666667,Australia,,Nyawaygi,1800,False,False
nyelayu,,25,nyl,yly,{},-20.3333333333,164.333333333,Papunesia,,Nyelâyu,1805,False,False
nyigina,,161,nyn,nyh,{},-18.0,124.333333333,Australia,,Nyigina,1807,False,False
nyiha,,31,nyh,nih,{},-10.0,33.0,Africa,,Nyiha,1802,False,False
nyimang,,456,nyi,nyi,{},12.1666666667,29.3333333333,Africa,,Nyimang,1803,False,False
nyishi,,76,nis,njz,{},27.5,93.5,Eurasia,,Nyishi,1731,False,False
nyulnyul,,161,nyu,nyv,{},-17.0,122.833333333,Australia,,Nyulnyul,1809,False,False
nyungar,,117,nju,nys,{},-33.75,122.0,Australia,,Nyungar,1735,False,False
nzakara,,107,nza,nzk,{},5.0,23.0,Africa,,Nzakara,1810,False,False
obokuitai,,238,obk,afz,{},-3.0,138.0,Papunesia,,Obokuitai,1814,False,False
obolo,,29,obo,ann,{},4.58333333333,7.83333333333,Africa,,Obolo,1815,False,False
ocaina,,293,oca,oca,{},-2.75,-71.75,South America,,Ocaina,1816,False,False
occitan,,85,occ,oci,{},44.0,2.0,Eurasia,,Occitan,1817,False,False
ocuilteco,,457,ocu,ocu,{},18.9166666667,-99.6666666667,North America,,Ocuilteco,1818,False,False
ogbia,,29,ogb,ogb,{},4.66666666667,6.25,Africa,,Ogbia,1819,False,False
ogbronuagum,,29,obg,ogu,{},4.75,6.86666666667,Africa,,Ogbronuagum,1813,False,False
oi,,157,oi,oyb,{},14.8333333333,107.166666667,Eurasia,,Oi,1820,False,False
oirat,,110,oir,xal,{},37.5,93.0,Eurasia,,Oirat,1821,False,False
ojibwa eastern,,13,oji,"ojg, otw",{},46.0,-80.0,North America,,Ojibwa (Eastern),1823,False,False
ojibwa severn,,13,ojs,ojs,{},53.0,-90.0,North America,,Ojibwa (Severn),1825,False,False
ojibwe minnesota,,13,ojm,ciw,{},47.6666666667,-92.5,North America,,Ojibwe (Minnesota),1824,False,False
okanagan,,206,oka,oka,{},49.5,-118.5,North America,,Okanagan,1826,False,False
oksapmin,,458,oks,opm,{},-5.16666666667,142.166666667,Papunesia,,Oksapmin,1828,False,False
oku,,31,oku,oku,{},6.25,10.5,Africa,,Oku,1829,False,False
olo,,92,olo,ong,{},-3.41666666667,142.0,Papunesia,,Olo,1831,False,False
oloh mangtangai,,394,olm,nij,{},-0.833333333333,113.0,Papunesia,,Oloh Mangtangai,1830,False,False
olutec,,401,olu,plo,{},17.95,-95.0,North America,,Olutec,1832,False,False
omagua,,16,oma,omg,{},-4.0,-73.5,South America,,Omagua,1833,False,False
omaha,,142,omh,oma,{},42.0,-97.25,North America,,Omaha,1834,False,False
omie,,101,omi,aom,{},-9.05,148.083333333,Papunesia,,Ömie,1835,False,False
one,,459,one,aun,{},-3.25,141.916666667,Papunesia,,One,1837,False,False
oneida,,222,ond,one,{},43.0,-75.6666666667,North America,,Oneida,1836,True,True
onge,,320,ong,oon,{},10.75,92.4166666667,Eurasia,,Onge,1838,False,False
ono,,145,ono,ons,{},-6.16666666667,147.583333333,Papunesia,,Ono,1840,False,False
onondaga,,222,onn,ono,{},42.75,-76.1666666667,North America,,Onondaga,1839,False,False
oodham,,445,ood,ood,{},32.0,-112.0,North America,,O'odham,1841,False,False
ordos,,110,ord,mvf,{},39.0,109.0,Eurasia,,Ordos,1845,False,False
orejon,,150,ore,ore,{},-2.83333333333,-72.5,South America,,Orejón,1846,False,False
orig,,460,ori,ras,{},12.1666666667,30.8333333333,Africa,,Orig,1848,False,False
oriya,,84,oya,ori,{},21.0,85.0,Eurasia,,Oriya,1864,False,False
oriya kotia,,84,oko,ort,{},18.3333333333,83.0,Eurasia,,Oriya (Kotia),1827,False,False
ormuri,,138,orm,oru,{},32.5,69.75,Eurasia,,Ormuri,1851,False,False
oroch,,258,orc,oac,{},50.3333333333,137.5,Eurasia,,Oroch,1844,False,False
orok,,258,ork,oaa,{},49.5,143.5,Eurasia,,Orok,1849,False,False
orokaiva,,132,oro,okv,{},-8.83333333333,148.25,Papunesia,,Orokaiva,1852,False,False
orokolo,,461,orl,oro,{},-7.83333333333,145.333333333,Papunesia,,Orokolo,1850,False,False
oromo boraana,,10,orb,gax,{},4.5,38.5,Africa,,Oromo (Boraana),1843,False,False
oromo harar,,10,orh,hae,{},9.0,42.0,Africa,,Oromo (Harar),1847,True,True
oromo waata,,10,orw,ssn,{},-3.33333333333,39.8333333333,Africa,,Oromo (Waata),1853,False,False
oromo westcentral,,10,owc,gaz,{},9.0,37.0,Africa,,Oromo (West-Central),1862,False,False
orya,,462,ory,ury,{},-2.75,139.833333333,Papunesia,,Orya,1854,False,False
osage,,142,osa,osa,{},37.0,-94.0,North America,,Osage,1855,False,False
ossetic,,138,oss,oss,{},43.0,44.0,Eurasia,,Ossetic,1857,False,False
oto,,142,oto,iow,{},40.5,-96.0,North America,,Oto,1859,False,False
otomi ixtenco,,397,oix,otz,{},19.0833333333,-97.9166666667,North America,,Otomí (Ixtenco),1822,False,False
otomi mezquital,,397,otm,ote,{},20.1666666667,-99.1666666667,North America,,Otomí (Mezquital),1858,True,True
otomi santiago mexquititlan,,397,osm,otq,{},20.0833333333,-100.083333333,North America,,Otomí (Santiago Mexquititlan),1856,False,False
otomi sierra,,397,ots,otm,{},20.6666666667,-98.8333333333,North America,,Otomí (Sierra),1861,False,False
otoro,,427,otr,otr,{},11.1666666667,30.5,Africa,,Otoro,1860,False,False
owininga,,60,owi,owi,{},-4.5,141.75,Papunesia,,Owininga,1863,False,False
paa,,67,paa,pqa,{},11.0,9.25,Africa,,Pa'a,1865,False,False
paakantyi,,9,pkn,drl,{},-32.5,142.5,Australia,,Paakantyi,1898,False,False
paamese,,25,pms,pma,{},-16.5,168.25,Papunesia,,Paamese,1910,False,True
pacoh,,167,pac,pac,{},16.4166666667,107.083333333,Eurasia,,Pacoh,1866,False,False
padoe,,124,pad,pdo,{},-2.33333333333,121.333333333,Papunesia,,Padoe,1867,False,False
paez,,463,pae,pbb,{},2.66666666667,-76.0,South America,,Páez,1868,False,False
pagu,,277,pag,pgu,{},1.25,127.75,Papunesia,,Pagu,1869,False,False
paita,,25,pta,duf,{},-22.0833333333,166.5,Papunesia,,Paita,1948,False,False
paite,,33,pte,pck,{},24.0,93.1666666667,Eurasia,,Paite,1949,False,False
paiute northern,,201,pno,pao,{},42.0,-118.0,North America,,Paiute (Northern),1914,False,False
paiute southern,,201,put,ute,{},37.8333333333,-113.333333333,North America,,Paiute (Southern),1960,False,False
paiwan,,464,pai,pwn,{},22.5,120.833333333,Papunesia,,Paiwan,1870,True,True
pakanha,,35,pak,pkn,{},-14.5,142.416666667,Australia,,Pakanha,1871,False,False
palauan,,465,pal,pau,{},7.5,134.583333333,Papunesia,,Palauan,1872,False,False
palaung,,470,plg,"pce, rbb",{},22.6666666667,96.6666666667,Eurasia,,Palaung,1902,False,False
palikur,,471,plk,plu,{},3.0,-51.0,South America,,Palikur,1904,False,False
palor,,444,plr,fap,{},14.8333333333,-16.75,Africa,,Palor,1906,False,False
pame,,466,pam,pbs,{},22.0,-99.5,North America,,Pame,1873,False,False
pamona,,124,pna,pmf,{},-1.75,120.833333333,Papunesia,,Pamona,1911,False,False
panara,,75,pnx,kre,{},-10.0,-55.0,South America,,Panará,1917,False,False
panare,,45,pnr,pbh,{},6.5,-66.0,South America,,Panare,1915,False,False
pangasinan,,139,pnn,pag,{},15.9166666667,120.333333333,Papunesia,,Pangasinan,1913,False,False
pangwa,,31,png,pbr,{},-10.0,34.75,Africa,,Pangwa,1912,False,False
panjabi,,84,pan,pan,{},31.0,74.0,Eurasia,,Panjabi,1874,False,False
panyjima,,117,pny,pnw,{},-22.8333333333,118.416666667,Australia,,Panyjima,1918,False,False
papiamentu,,34,pap,pap,{},12.25,-69.0,North America,,Papiamentu,1875,False,False
parauk,,470,puk,prk,{},23.25,99.5,Eurasia,,Parauk,1954,False,False
pare,,31,pre,asa,{},-4.0,36.5,Africa,,Pare,1934,False,False
paresi,,473,prc,pab,{},-14.0,-57.5,South America,,Paresi,1932,False,False
pari,,18,par,lkr,{},5.0,32.5,Africa,,Päri,1876,False,False
parji dravidian,,271,prd,pci,{},19.5,82.5,Eurasia,,Parji (Dravidian),1933,False,False
pashto,,138,psh,pst,{},33.0,67.0,Eurasia,,Pashto,1941,False,False
passamaquoddymaliseet,,13,psm,pqm,{},45.0,-67.0,North America,,Passamaquoddy-Maliseet,1944,False,True
patep,,25,pat,ptp,{},-6.91666666667,146.583333333,Papunesia,,Patep,1877,False,False
patpatar,,25,ptp,gfk,{},-3.76666666667,152.5,Papunesia,,Patpatar,1950,False,False
pattani,,56,ptt,lae,{},32.75,76.75,Eurasia,,Pattani,1951,False,False
patwin,,475,ptw,pwu,{},39.0,-122.333333333,North America,,Patwin,1952,False,False
paulohi,,49,plh,plh,{},-3.25,128.75,Papunesia,,Paulohi,1903,False,False
paumari,,146,pau,pad,{},-6.0,-64.0,South America,,Paumarí,1878,False,True
pawaian,,467,paw,pwa,{},-7.0,145.083333333,Papunesia,,Pawaian,1879,False,False
pawnee,,44,pwn,paw,{},41.0,-98.6666666667,North America,,Pawnee,1961,False,False
pech,,468,pec,pay,{},15.0,-85.5,North America,,Pech,1883,False,False
pemon,,45,pem,aoc,{},5.33333333333,-62.0,South America,,Pemon,1884,False,False
pengo,,282,pen,peg,{},19.8333333333,83.8333333333,Eurasia,,Pengo,1885,False,False
pero,,67,per,pip,{},9.58333333333,11.0,Africa,,Pero,1886,False,False
persian,,138,prs,pes,{},32.0,54.0,Eurasia,,Persian,1939,True,True
phlong,,332,phl,pww,{},15.0,99.0,Eurasia,,Phlong,1889,False,False
piapoco,,15,ppc,pio,{},4.0,-69.5,South America,,Piapoco,1929,False,False
piaroa,,469,pia,pid,{},5.0,-67.0,South America,,Piaroa,1890,False,False
pilaga,,6,pga,plg,{},-25.0,-60.0,South America,,Pilagá,1887,False,False
pileni,,25,pil,piv,{},-10.2166666667,166.216666667,Papunesia,,Pileni,1891,False,False
pima bajo,,445,pba,pia,{},29.0,-111.0,North America,,Pima Bajo,1880,False,False
pingilapese,,25,pgl,pif,{},6.21666666667,160.7,Papunesia,,Pingilapese,1888,False,False
pintupi,,117,pin,piu,{},-23.0,129.0,Australia,,Pintupi,1892,False,False
pipil,,450,pip,ppl,{},13.8333333333,-89.5833333333,North America,,Pipil,1893,False,False
piraha,,474,prh,myp,{},-7.0,-62.0,South America,,Pirahã,1935,True,True
piratapuyo,,150,prt,pir,{},0.333333333333,-69.5,South America,,Piratapuyo,1940,False,False
piro,,77,pir,pib,{},-11.0,-73.5,South America,,Piro,1894,False,False
pisa,,38,pis,psa,{},-5.16666666667,139.166666667,Papunesia,,Pisa,1895,False,False
pitjantjatjara,,117,pit,pjt,{},-26.0,130.0,Australia,,Pitjantjatjara,1896,False,True
pitta pitta,,9,ppi,pit,{},-22.8333333333,140.0,Australia,,Pitta Pitta,1930,False,False
plainsindians sign language,,23,psl,psd,{},40.0,-100.0,North America,,Plains-Indians Sign Language,1943,False,False
playero,,219,pla,gob,{},7.0,-71.0,South America,,Playero,1900,False,False
poai,,25,poa,fwa,{},-20.6666666667,164.833333333,Papunesia,,Po-Ai,1919,False,False
podoko,,109,pod,pbi,{},11.0,14.0833333333,Africa,,Podoko,1920,False,False
pogoro,,31,pog,poy,{},-8.75,36.5,Africa,,Pogoro,1921,False,False
pohnpeian,,25,poh,pon,{},6.88333333333,158.25,Papunesia,,Pohnpeian,1922,False,False
pokomchi,,17,pkm,poh,{},15.4166666667,-90.5,North America,,Pokomchí,1897,False,False
pokorawo,,472,pok,rwa,{},-2.83333333333,141.583333333,Papunesia,,Poko-Rawo,1923,False,False
pokot,,18,pkt,pko,{},1.5,35.5,Africa,,Pokot,1899,False,False
polabian,,141,plb,pox,{},51.0,12.8333333333,Eurasia,,Polabian,1901,False,False
polish,,141,pol,pol,{},52.0,20.0,Eurasia,,Polish,1924,False,False
pomo central,,365,pmc,poo,{},39.0,-123.333333333,North America,,Pomo (Central),1907,False,False
pomo eastern,,365,pme,peb,{},39.0,-122.666666667,North America,,Pomo (Eastern),1908,False,False
pomo northern,,365,pmn,pej,{},39.3333333333,-123.5,North America,,Pomo (Northern),1909,False,False
pomo southeastern,,365,pso,pom,{},39.0,-122.5,North America,,Pomo (Southeastern),1945,False,True
popoloca metzontla,,181,pop,pbe,{},18.1666666667,-97.5,North America,,Popoloca (Metzontla),1925,False,False
popoloca san juan atzingo,,181,psj,poe,{},18.1666666667,-96.4166666667,North America,,Popoloca (San Juan Atzingo),1942,False,False
popoloca san vicente coyotepec,,181,psv,pbf,{},18.25,-97.8333333333,North America,,Popoloca (San Vicente Coyotepec),1946,False,False
popoluca sierra,,401,zqs,poi,{},18.3333333333,-95.1666666667,North America,,Popoluca (Sierra),2655,False,False
poqomam,,17,pcm,poc,{},14.6666666667,-90.5,North America,,Poqomam,1881,False,False
port sandwich,,25,psw,psw,{},-16.5,167.75,Papunesia,,Port Sandwich,1947,False,False
portuguese,,85,por,por,{},39.0,-8.0,Eurasia,,Portuguese,1926,False,False
potawatomi,,13,pot,pot,{},44.5,-85.0,North America,,Potawatomi,1927,False,False
powhatan,,13,pow,pim,{},37.3333333333,-76.5,North America,,Powhatan,1928,False,False
prasuni,,370,pra,prn,{},35.5,71.0,Eurasia,,Prasuni,1931,False,False
principense,,34,pri,pre,{},1.61666666667,7.36666666667,Africa,,Príncipense,1936,False,False
provencal,,85,pro,oci,{},44.0,6.0,Eurasia,,Provençal,1938,False,False
puinave,,476,pui,pui,{},4.0,-68.0,South America,,Puinave,1953,False,False
pulopetak,,394,plp,nij,{},1.41666666667,109.833333333,Papunesia,,Pulopetak,1905,False,False
puluwat,,25,pul,puw,{},7.33333333333,149.333333333,Papunesia,,Puluwat,1955,False,False
pumi,,477,pum,"pmi, pmj",{},28.0,101.0,Eurasia,,Pumi,1956,False,False
pungupungu,,102,pun,wdj,{},-13.5,130.416666667,Australia,,Pungupungu,1957,False,False
puquina,,478,puq,,{},-16.5,-68.5,South America,,Puquina,1958,False,False
purepecha,,479,pur,tsz,{},19.5,-101.666666667,North America,,Purépecha,1959,False,False
purki,,56,prk,prx,{},34.6666666667,76.0,Eurasia,,Purki,1937,False,False
qafar,,10,qaf,aar,{},12.0,42.0,Africa,,Qafar,1962,False,False
qaget,,148,bng,byx,{},-4.58333333333,152.0,Papunesia,,Qaget,307,False,False
qawasqar,,480,qaw,alc,{},-49.0,-75.0,South America,,Qawasqar,1964,False,True
qiang,,477,qia,"cng, qxs",{},32.0,102.666666667,Eurasia,,Qiang,1973,False,False
quechan,,183,que,yum,{},32.8333333333,-114.333333333,North America,,Quechan,1976,False,False
quechua ancash,,299,qan,qxa,{},-8.5,-77.5,South America,,Quechua (Ancash),1963,False,False
quechua ayacucho,,299,qay,quy,{},-14.0,-74.0,South America,,Quechua (Ayacucho),1965,False,False
quechua bolivian,,299,qbo,"quh, qul",{},-20.0,-66.0,South America,,Quechua (Bolivian),1966,False,False
quechua cajamarca,,299,qca,qvc,{},-7.0,-78.5,South America,,Quechua (Cajamarca),1967,False,False
quechua cochabamba,,299,qco,quh,{},-17.5,-66.0,South America,,Quechua (Cochabamba),1969,False,False
quechua cuzco,,299,qcu,quz,{},-14.5,-71.0,South America,,Quechua (Cuzco),1970,False,False
quechua ecuadorean,,299,qec,qug,{},-1.0,-79.0,South America,,Quechua (Ecuadorean),1971,False,False
quechua huallaga,,299,qhu,qvh,{},-9.5,-75.5,South America,,Quechua (Huallaga),1972,False,False
quechua imbabura,,299,qim,qvi,{},0.333333333333,-78.0,South America,,Quechua (Imbabura),1974,True,True
quechua tarma,,299,qta,qvn,{},-11.4166666667,-75.75,South America,,Quechua (Tarma),1975,False,False
quiche,,17,qch,quc,{},15.0,-91.4166666667,North America,,Quiché,1968,False,False
quileute,,202,qui,qui,{},47.9166666667,-124.25,North America,,Quileute,1977,False,False
rade,,14,rad,rad,{},13.0,108.5,Eurasia,,Rade,1979,False,False
raga,,25,rag,lml,{},-15.5,168.166666667,Papunesia,,Raga,1980,False,False
raji,,485,rji,rji,{},28.0,82.75,Eurasia,,Raji,2003,False,False
ralte,,33,ral,ral,{},23.75,92.75,Eurasia,,Ralte,1981,False,False
rama,,481,ram,rma,{},11.75,-83.75,North America,,Rama,1982,True,True
rang pas,,56,rpa,bod,{},30.3333333333,79.3333333333,Eurasia,,Rang Pas,2018,False,False
rao,,482,rao,rao,{},-4.75,144.5,Papunesia,,Rao,1983,False,False
rapanui,,25,rap,rap,{},-27.1166666667,-109.366666667,Papunesia,,Rapanui,1984,True,True
rashad,,460,ras,ras,{},11.8333333333,31.05,Africa,,Rashad,1985,False,False
rawa,,145,rwa,rwo,{},-5.83333333333,146.0,Papunesia,,Rawa,2033,False,False
rawang,,72,raw,raw,{},27.5,97.5,Eurasia,,Rawang,1987,False,False
rejang,,483,rej,rej,{},-3.41666666667,102.5,Papunesia,,Rejang,1991,False,False
rembarnga,,486,rmb,rmb,{},-12.8333333333,134.583333333,Australia,,Rembarnga,2006,False,False
remo,,129,rem,bfw,{},18.0,82.0,Eurasia,,Remo,1992,False,False
rendille,,10,ren,rel,{},2.0,37.5,Africa,,Rendille,1993,False,False
rengao,,157,rng,ren,{},14.5833333333,107.833333333,Eurasia,,Rengao,2009,False,False
rennellese,,25,rnn,mnv,{},-11.6166666667,160.25,Papunesia,,Rennellese,2010,False,False
resigaro,,15,res,rgr,{},-2.41666666667,-71.5,South America,,Resígaro,1994,False,False
retuara,,150,ret,tnc,{},-0.5,-70.6666666667,South America,,Retuarã,1995,False,False
rgyalrong caodeng,,286,rgc,jya,{},31.6666666667,101.75,Eurasia,,rGyalrong (Caodeng),1997,False,False
riantana,,340,ria,ran,{},-7.5,138.5,Papunesia,,Riantana,1999,False,False
